date,country,alpha_iet,xmin_iet,n_events_window,mean_wait_months
2013-04-01,BRA,1.6945470100568345,0.9855453350854139,8,6.7110944246292465
2013-05-01,BRA,1.6360710435408663,0.9855453350854139,9,7.371057818659659
2013-06-01,BRA,1.6360710435408663,0.9855453350854139,9,7.371057818659659
2013-07-01,BRA,1.6110004395537607,0.9855453350854139,8,7.992303360240285
2013-08-01,BRA,1.6110004395537607,0.9855453350854139,8,7.992303360240285
2013-09-01,BRA,1.6110004395537607,0.9855453350854139,8,7.992303360240285
2013-10-01,BRA,2.113001084009593,3.9421813403416555,7,9.160096364432764
2013-11-01,BRA,2.2677617544114086,3.9421813403416555,6,7.989487516425756
2013-12-01,BRA,2.2677617544114086,3.9421813403416555,6,7.989487516425756
2014-01-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-02-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-03-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-04-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-05-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-06-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-07-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-08-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-09-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-10-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-11-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2014-12-01,BRA,1.564097659317285,1.0183968462549278,7,7.99934296977661
2015-01-01,BRA,1.5342546420179572,1.0183968462549278,8,8.569551342218885
2015-02-01,BRA,1.5106877702820474,1.0183968462549278,7,9.34077967586509
2015-03-01,BRA,1.5106877702820474,1.0183968462549278,7,9.34077967586509
2015-04-01,BRA,1.5106877702820474,1.0183968462549278,7,9.34077967586509
2015-05-01,BRA,1.5106877702820474,1.0183968462549278,7,9.34077967586509
2015-06-01,BRA,1.5519881455250482,1.0183968462549278,6,8.206307490144546
2015-07-01,BRA,1.5519881455250482,1.0183968462549278,6,8.206307490144546
2015-08-01,BRA,1.5519881455250482,1.0183968462549278,6,8.206307490144546
2015-09-01,BRA,1.5397023107960206,1.0183968462549278,7,8.169075777485764
2015-10-01,BRA,1.5397023107960206,1.0183968462549278,7,8.169075777485764
2015-11-01,BRA,1.5397023107960206,1.0183968462549278,7,8.169075777485764
2015-12-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-01-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-02-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-03-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-04-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-05-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-06-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-07-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-08-01,BRA,1.574047536366884,1.0183968462549278,8,7.4291345973343335
2016-09-01,BRA,2.0465946973803906,2.9894875164257555,7,8.4975908891809
2016-10-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2016-11-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2016-12-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-01-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-02-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-03-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-04-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-05-01,BRA,2.052481719956626,2.9894875164257555,6,8.600525624178712
2017-06-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-07-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-08-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-09-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-10-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-11-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2017-12-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2018-01-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2018-02-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2018-03-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2018-04-01,BRA,2.1898959434148715,2.9894875164257555,5,7.752956636005255
2018-05-01,BRA,2.786168282379653,8.04862023653088,6,11.997371879106439
2018-06-01,BRA,2.768902840638447,7.982917214191852,5,12.984559789750328
2018-07-01,BRA,2.768902840638447,7.982917214191852,5,12.984559789750328
2018-08-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2018-09-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2018-10-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2018-11-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2018-12-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2019-01-01,BRA,2.768902840638447,7.982917214191852,6,10.992115637319317
2019-02-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-03-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-04-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-05-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-06-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-07-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-08-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-09-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-10-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-11-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2019-12-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2020-01-01,BRA,2.225316175336586,2.9894875164257555,5,10.742444152431013
2020-02-01,BRA,,,4,11.662286465177397
2020-03-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-04-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-05-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-06-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-07-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-08-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-09-01,BRA,1.9682941796944038,2.9894875164257555,5,13.493758212877792
2020-10-01,BRA,,,4,16.995181778361804
2020-11-01,BRA,,,4,16.995181778361804
2020-12-01,BRA,,,4,16.995181778361804
2022-06-01,BRA,,,4,16.338151554971528
2022-07-01,BRA,,,4,16.338151554971528
2022-08-01,BRA,,,4,16.338151554971528
2022-09-01,BRA,,,4,16.338151554971528
2022-10-01,BRA,,,4,16.338151554971528
2022-11-01,BRA,,,4,16.338151554971528
2022-12-01,BRA,,,4,16.338151554971528
2023-01-01,BRA,,,4,16.338151554971528
2023-02-01,BRA,,,4,16.338151554971528
2023-03-01,BRA,,,4,16.338151554971528
2023-04-01,BRA,,,4,16.338151554971528
2023-05-01,BRA,,,4,16.338151554971528
2010-01-01,CHL,,,4,8.672798948751643
2010-02-01,CHL,,,4,8.672798948751643
2010-03-01,CHL,,,4,8.672798948751643
2010-04-01,CHL,,,4,8.672798948751643
2010-05-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-06-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-07-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-08-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-09-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-10-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-11-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2010-12-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-01-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-02-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-03-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-04-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-05-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-06-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-07-01,CHL,1.6221909279946174,0.9855453350854139,5,7.490144546649145
2011-08-01,CHL,1.5463059419375147,0.9855453350854139,6,8.994743758212877
2011-09-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2011-10-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2011-11-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2011-12-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2012-01-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2012-02-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2012-03-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2012-04-01,CHL,1.6532268439009277,0.9855453350854139,7,7.665352606219886
2012-05-01,CHL,1.6207305565381422,0.9855453350854139,8,7.71071897878731
2012-06-01,CHL,1.6207305565381422,0.9855453350854139,8,7.71071897878731
2012-07-01,CHL,1.6207305565381422,0.9855453350854139,8,7.71071897878731
2012-08-01,CHL,1.6207305565381422,0.9855453350854139,8,7.71071897878731
2012-09-01,CHL,1.6207305565381422,0.9855453350854139,8,7.71071897878731
