date,type,country,kappa_country,strength,degree
2021-01-01,corr,DOM,0.9900638860983693,8.733558501492466,10
2021-04-01,corr,DOM,0.9892948722948859,8.664006520226279,10
2021-07-01,corr,DOM,0.9886627910064834,8.630716398417597,10
2021-10-01,corr,DOM,0.9891260779266202,8.67533454748572,10
2022-01-01,corr,DOM,0.9880341881902008,8.56560419675221,10
2022-04-01,corr,DOM,0.8394184828843541,6.295269448324053,9
2022-07-01,corr,DOM,0.8966483405997115,6.878698566757438,9
2022-10-01,corr,DOM,0.9467589508147045,6.973420806216721,9
2023-01-01,corr,DOM,0.9393700883790979,7.659310537116542,10
2023-04-01,corr,DOM,0.9455585321753129,7.060448132992108,9
2023-07-01,corr,DOM,0.9513255019576852,7.064012438919606,9
2023-10-01,corr,DOM,0.9564931269425903,7.098329510795415,9
2024-01-01,corr,DOM,0.9599901719291536,6.910964484859527,9
2024-04-01,corr,DOM,0.9777064733747238,6.910919295083924,9
2024-07-01,corr,DOM,0.9483031992905889,5.74747608995209,8
2024-10-01,corr,DOM,0.9619552593385453,5.624242094593443,8
2025-01-01,corr,DOM,0.9134918486418037,4.403675605035445,7
2025-04-01,corr,DOM,0.9284341855300509,4.497936029883028,7
2025-07-01,corr,DOM,0.8866245683093703,4.471146393945885,7
2025-10-01,corr,DOM,0.9122357062560648,3.8671655505518,6
2026-01-01,corr,DOM,0.9625683994112274,4.797770842321618,7
2026-04-01,corr,DOM,0.8538715663646094,4.8760662192407,8
2009-10-01,corr,ECU,0.9654879262472675,5.878894696039243,10
2010-01-01,corr,ECU,0.9656052999284215,5.896243697730213,10
2010-04-01,corr,ECU,0.9653305021214853,5.863662252325874,10
2010-07-01,corr,ECU,0.9655963210999523,5.901860669987284,10
2010-10-01,corr,ECU,0.9653963267694673,5.843065763747133,10
2011-01-01,corr,ECU,0.6883153475608943,0.4446560301245872,1
2011-04-01,corr,ECU,0.7185776969226574,0.4923228227466576,1
2011-07-01,corr,ECU,0.8527624346582394,1.941281664352286,4
2011-10-01,corr,ECU,0.8090909771538164,0.43403538664757874,1
2012-01-01,corr,ECU,,0.0,0
2012-04-01,corr,ECU,,0.0,0
2012-07-01,corr,ECU,,0.0,0
2012-10-01,corr,ECU,0.9274866393087895,3.8263735909205323,8
2013-01-01,corr,ECU,0.9087422336405109,2.1864040159501648,5
2013-04-01,corr,ECU,0.7251498870779938,0.44972986714619945,1
2013-07-01,corr,ECU,0.8051134828435798,0.8704053948765811,2
2013-10-01,corr,ECU,0.8457757675425431,1.3225617021535205,3
2014-01-01,corr,ECU,0.9171968106737405,4.386135285545162,9
2014-04-01,corr,ECU,0.9303377489034508,5.235476403212197,9
2014-07-01,corr,ECU,0.8947702401705178,2.3939207313479502,5
2014-10-01,corr,ECU,0.8560941949499093,1.4044039650556355,3
2015-01-01,corr,ECU,0.8869648773751075,2.8012498763553055,6
2015-04-01,corr,ECU,0.8856789820286893,3.6453231031702016,7
2015-07-01,corr,ECU,0.8926053502594805,3.880600422100186,7
2015-10-01,corr,ECU,0.9315004226014231,5.023697615356869,9
2016-01-01,corr,ECU,0.9214913490765704,5.373994345506116,9
2016-04-01,corr,ECU,0.9752190983546632,6.435602257860003,9
2016-07-01,corr,ECU,0.9701177372992846,6.206934067888761,9
2016-10-01,corr,ECU,0.9568835693312288,5.9553405708191915,9
2017-01-01,corr,ECU,0.9427072435174387,5.956720313602446,9
2017-04-01,corr,ECU,0.9693808752554813,5.7943965514897995,9
2017-07-01,corr,ECU,0.9700252581600279,5.818487320359543,9
2017-10-01,corr,ECU,0.9484280447356708,5.4764997845698105,9
2018-01-01,corr,ECU,0.9417582646417865,5.0502006392631955,9
2018-04-01,corr,ECU,0.525332589946481,0.4008460103470489,1
2018-07-01,corr,ECU,0.6000369239753136,0.43278042691537244,1
2018-10-01,corr,ECU,0.8860696691243413,3.386477434643183,6
2019-01-01,corr,ECU,0.9303618006189263,4.909100642513877,8
2019-04-01,corr,ECU,0.9787009791476968,6.850366940932584,10
2019-07-01,corr,ECU,0.974662496578798,6.845646502327092,10
2019-10-01,corr,ECU,0.9512949585132103,6.084347651893928,9
2020-01-01,corr,ECU,0.9361824132140456,4.925465665818452,9
2020-04-01,corr,ECU,0.9897683189090853,8.664771211595035,10
2020-07-01,corr,ECU,0.9905457848601337,8.728230869105502,10
2020-10-01,corr,ECU,0.9798768945668768,7.5399896949300835,10
2021-01-01,corr,ECU,0.9782246435048038,7.38891841116299,10
2021-04-01,corr,ECU,0.9774371237362194,7.335254074414721,10
2021-07-01,corr,ECU,0.9766815938948493,7.345584724563958,10
2021-10-01,corr,ECU,0.977683152222513,7.489112816886409,10
2022-01-01,corr,ECU,0.9760391361598566,7.345561255514765,10
2022-04-01,corr,ECU,0.7145905580337277,1.179390107884278,2
2022-07-01,corr,ECU,0.597473474657127,0.8573911208847225,1
2022-10-01,corr,ECU,0.722472878757193,0.49928971193464683,1
2023-01-01,corr,ECU,0.8630890834567251,2.0393093493132435,4
2023-04-01,corr,ECU,0.7894406308501496,1.0467184020230083,2
2023-07-01,corr,ECU,0.7621468125477602,0.9383104675113094,2
2023-10-01,corr,ECU,0.8064107949878437,0.46231124251240413,1
2024-01-01,corr,ECU,0.8211001743267968,0.4125390495112046,1
2024-04-01,corr,ECU,0.8212939086241251,0.430517562775059,1
2024-07-01,corr,ECU,,0.0,0
2024-10-01,corr,ECU,,0.0,0
2025-01-01,corr,ECU,,0.0,0
2025-04-01,corr,ECU,,0.0,0
2025-07-01,corr,ECU,,0.0,0
2025-10-01,corr,ECU,,0.0,0
2026-01-01,corr,ECU,,0.0,0
2026-04-01,corr,ECU,,0.0,0
2009-10-01,corr,MEX,0.9821286627306296,7.38204948365489,10
2010-01-01,corr,MEX,0.9819209055542728,7.384818689504297,10
2010-04-01,corr,MEX,0.9820179486716238,7.389359699314689,10
2010-07-01,corr,MEX,0.9830301760245403,7.398907683983689,10
2010-10-01,corr,MEX,0.9834977878557355,7.276700764695585,10
2011-01-01,corr,MEX,0.9745416794490322,6.1471956137628325,8
2011-04-01,corr,MEX,0.9576373738363296,7.174393729444698,9
2011-07-01,corr,MEX,0.938234863877588,7.379424468347258,10
2011-10-01,corr,MEX,0.9831150655425349,7.793251968412913,9
2012-01-01,corr,MEX,0.9905851223705917,7.882837127341542,9
2012-04-01,corr,MEX,0.9895067749604513,7.85752755218504,9
2012-07-01,corr,MEX,0.9903558478230519,7.993536917721814,9
2012-10-01,corr,MEX,0.9754240131220934,8.387568973190286,10
2013-01-01,corr,MEX,0.9548908704719203,8.188805699130853,10
2013-04-01,corr,MEX,0.9836279660769753,7.740809687553762,9
2013-07-01,corr,MEX,0.97746287891218,7.725758895106469,9
2013-10-01,corr,MEX,0.916760314171347,7.6306852663197215,10
2014-01-01,corr,MEX,0.9577730496281325,7.567460461303749,10
2014-04-01,corr,MEX,0.9662234454914648,7.964218135046692,10
2014-07-01,corr,MEX,0.9385214739843375,7.026284111217655,9
2014-10-01,corr,MEX,0.9312300593258145,7.229109980103572,9
2015-01-01,corr,MEX,0.9360650557354233,7.710865921833547,10
2015-04-01,corr,MEX,0.95245037090663,7.858504398624277,10
2015-07-01,corr,MEX,0.9485683210654582,7.83775345087078,10
2015-10-01,corr,MEX,0.9395082115516094,8.048562399745975,10
